"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1904035808233005413","Mon Mar 24 05:13:08 +0000 2025","482","Saya belum cerita ini tapi abis motret aksi #IndonesiaGelap kemarin tiba-tiba Whatsapp keluar sendiri. Bersyukur masih bisa balik tapi sekali lagi hati-hati mereka orang-orang jahat ini punya kuasa dan sumber daya buat ngapa-ngapain devicemu. #PeringatanDarurat https://t.co/7T7rJ9Lzm7","1904038750306623638","https://pbs.twimg.com/media/GmyBJy7acAABEpt.jpg","kevinpramudya_","in","Tokyo-to, Japan","8","8","132","https://x.com/kevinpramudya_/status/1904038750306623638","326059312","kevinpramudya_"
"1902585089311256771","Thu Mar 20 04:56:48 +0000 2025","4302","Rakyat mana yang kalian wakili kok enteng benar ucap Setuju dengan kompak saat sidang Undang Undang TNI ini tiba RUU perampasan aset diam diam bae kalian #PeringatanDarurat #IndonesiaGelap #TolakRevisiUUTNI #DPR https://t.co/09xLjJoJuM","1902585089311256771","https://pbs.twimg.com/ext_tw_video_thumb/1902584771529822208/pu/img/xw685zf8l06DyQsj.jpg","","in","dibawah langit diatas tanah","293","620","1972","https://x.com/la14ard/status/1902585089311256771","2373763375","la14ard"
"1902568212576784826","Thu Mar 20 03:49:44 +0000 2025","4013","Ada Juga Masaa Aksi yg mendukung pengesahan RUU TNI rupanya dropnya dsekitar mobil2 Polisi. #IndonesiaGelap #TolakRevisiUUTNI https://t.co/pGpWWci4Cu","1902568212576784826","https://pbs.twimg.com/media/GmdHslBa8AI5fPs.jpg","","in","","111","147","1317","https://x.com/A_Komarud/status/1902568212576784826","48596288","A_Komarud"
"1902692277379883456","Thu Mar 20 12:02:43 +0000 2025","10780","Semakin takut dan muak jadi WNI tapi kalau bukan kita yang melawan lalu siapa lagi? #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/YFFMUHKOmZ","1902692277379883456","https://pbs.twimg.com/amplify_video_thumb/1902692169049391104/img/BKP9O_g-sIqVbyoG.jpg","","in","","39","754","4239","https://x.com/senyuminajbrayy/status/1902692277379883456","1769851539248885762","senyuminajbrayy"
"1904036376062099572","Mon Mar 24 05:03:41 +0000 2025","324","Apakah hanya Malang atau Indonesia sudah terlalu malang? #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan #MakzulkanPrabowoGibran https://t.co/yejgoAHys0","1904036376062099572","https://pbs.twimg.com/media/Gmx-_CnbQAAQcBg.jpg","","in","Anywhere but your heart","5","35","162","https://x.com/_SHISOYA_/status/1904036376062099572","1655636151821307904","_SHISOYA_"
"1903137095725846811","Fri Mar 21 17:30:16 +0000 2025","4562","Semakin malam Bandung pantang padam. #TolakRevisiUUTNI #IndonesiaGelap #PeringatanDarurat https://t.co/6TlfdlYgB7","1903137095725846811","https://pbs.twimg.com/media/GmlNF3saEAM7OvT.jpg","","in","","16","139","2025","https://x.com/giemultiverse/status/1903137095725846811","1094563673463349248","giemultiverse"
"1904273465659822341","Mon Mar 24 20:45:48 +0000 2025","968","Akhirnya pada diingatkan tidak main tangan dan kaki selama ada kamera.. Hadeuh.. #tolakruutni #tolakrevisiuutni #TolakDwiFungsiAbri #indonesiagelap #peringatandarurat https://t.co/LEfMLjsPeN","1904273465659822341","https://pbs.twimg.com/ext_tw_video_thumb/1904273261363679232/pu/img/3BpeL7CdwA0yY-ym.jpg","","in","Indonesia","16","31","618","https://x.com/NalarPolitik_/status/1904273465659822341","214159664","NalarPolitik_"
"1903170738896654383","Fri Mar 21 19:43:58 +0000 2025","6485","YG BELUM TIDUR AYO NAIKIN HT GUYS #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNII #SupremasiSipil #TolakRevisiUUTNI #PeringatanDarurat #TolakDwifungsiABRI #KembalikanTNIkeBarak https://t.co/LsXG1k1JFb","1903170738896654383","https://pbs.twimg.com/media/Gmlrs3faEAA3yo4.jpg","","in","","54","939","4672","https://x.com/wh0s_rar4/status/1903170738896654383","1755220525583101952","wh0s_rar4"
"1902999676296761503","Fri Mar 21 08:24:13 +0000 2025","23119","jangan diam kita punya hak suara !! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/nwFGBgbVDj","1902999676296761503","https://pbs.twimg.com/media/GmjQHvGboAAg1jB.jpg","","in","","195","2927","17336","https://x.com/ppnara_blossom/status/1902999676296761503","1618546598673547264","ppnara_blossom"
"1902703793680322650","Thu Mar 20 12:48:29 +0000 2025","15232","Siapapun yang lihat tulisan gua saat ini semoga kalian ada di jalan yang sama dengan gua: mencari keadilan. #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #ArtistBersuara #KembalikanTNIkeBarak https://t.co/cFi3EvkGbF","1902703793680322650","https://pbs.twimg.com/media/GmfDBEtbwAAlnsn.jpg","","in","work(s) & call center:","77","876","8778","https://x.com/kejengkangx/status/1902703793680322650","1417950001418829830","kejengkangx"
"1904003186836586869","Mon Mar 24 02:51:49 +0000 2025","286","Yang bisnis Sabung Ayam rumahnya mewah.. Yang difitnah setoran Judi sabung ayam rumahnya belum jadi 100%.. Kalian percaya siapa?! #tolakruutni #tolakrevisiuutni #TolakDwiFungsiAbri #indonesiagelap #peringatandarurat https://t.co/gwBMvg2LCR","1904003186836586869","https://pbs.twimg.com/media/GmxgzjPa0AArvEM.jpg","","in","Indonesia","56","18","112","https://x.com/NalarPolitik_/status/1904003186836586869","214159664","NalarPolitik_"
"1904004051337113735","Mon Mar 24 02:55:15 +0000 2025","4016","GILA????!?!?!?!?!?!? #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan #KembalikanTNIkeBarak #JusticeForMyDayIndonesia #MyDayBerserikat #MECIMANOTPRO https://t.co/mGIQ9v4peQ","1904004051337113735","https://pbs.twimg.com/media/GmxhmEOaQAAmpnB.jpg","","eu","","228","220","1951","https://x.com/clarissaalma/status/1904004051337113735","1061537300453052417","clarissaalma"
"1902602311916269957","Thu Mar 20 06:05:14 +0000 2025","32982","butuh suara kalian‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/W1ZrECWKA9","1902602311916269957","https://pbs.twimg.com/media/GmdmtzyawAAoZ-e.jpg","","in","jk’s","205","2557","19508","https://x.com/jjkstaan2/status/1902602311916269957","1720295195424751616","jjkstaan2"
"1902598711387287841","Thu Mar 20 05:50:56 +0000 2025","24379","Kita barangkali sudah tamat. [ #TolakRevisiUUTNI #TolakDwifungsiTNI #IndonesiaGelap ] https://t.co/qurBHFph6w","1902598711387287841","https://pbs.twimg.com/media/Gmdjb6gbYAAcZOK.png","","in","★ — He/him. RPS. Selective. 23+ 🏳️‍🌈
Proceed visiting with the precaution:
MDNI, Indogov slander, NSFW writer.
—————————————————","92","252","11858","https://x.com/ANARCHODES/status/1902598711387287841","1757071354816495616","ANARCHODES"
"1904076518772621497","Mon Mar 24 07:43:12 +0000 2025","3459","Kalo lewat rep pake hashtag ges #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil https://t.co/wFOQwkQA0L","1904076518772621497","https://pbs.twimg.com/media/GmyjgK6bEAAqmxc.jpg","","in","dimana-mana","58","936","2379","https://x.com/captivanum/status/1904076518772621497","829260515788587008","captivanum"
"1902867981627167008","Thu Mar 20 23:40:55 +0000 2025","46968","HIDUP PEREMPUAN YANG MELAWAN! HIDUP PEREMPUAN YANG MELAWAN! HIDUP PEREMPUAN YANG MELAWAN! HIDUP PEREMPUAN YANG MELAWAN! HIDUP PEREMPUAN YANG MELAWAN! HIDUP PEREMPUAN YANG MELAWAN! #TolakRevisiUUTNI #TolakRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/LMyq5HxG8c","1902867981627167008","https://pbs.twimg.com/media/GmhYVmQaEAMM1D7.jpg","","in","wonki’s digital diary 🪐","175","2162","28645","https://x.com/hourlyjaeyunki/status/1902867981627167008","1372049891174752259","hourlyjaeyunki"
"1904574640321605825","Tue Mar 25 16:42:34 +0000 2025","47"," Seolah-olah bila kita membagi sejarah maka yang kita jumpai hanyalah pengkhianatan. Soe Hok Gie #PeringatanDarurat #IndonesiaGelap #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksan https://t.co/OvltRkFcEb","1904574640321605825","https://pbs.twimg.com/media/Gm5ohXta4AAIESb.jpg","","in","—·19 •⚝• 13/97 ‹📖›","0","1","19","https://x.com/justlieinwait/status/1904574640321605825","1175010820029157377","justlieinwait"
"1903579190114529785","Sat Mar 22 22:47:00 +0000 2025","16162","Jangan takut bersuara jangan lelah bersuara Ya walaupun merekanya tuli gini stay determined 🇮🇩 #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan https://t.co/jH7WhalLn2","1903579190114529785","https://pbs.twimg.com/media/GmrfL4AacAAs3ck.jpg","","in","drowning slowly","92","1736","10957","https://x.com/yasutatan_/status/1903579190114529785","874416032458223617","yasutatan_"
"1902031506576683412","Tue Mar 18 16:17:03 +0000 2025","14526","Kenapa gerakan perempuan menolak revisi UU TNI? Kenapa Aliansi Perempuan Indonesia (API) dan rakyat menolak RUU TNI? #TolakRUUTNI #TolakRevisiUUTNI #IndonesiaGelap https://t.co/Uux8R0QXWI","1902031506576683412","https://pbs.twimg.com/media/GmVfkkVa0AAdbM0.jpg","","in","","125","71","9991","https://x.com/wandarxn/status/1902031506576683412","472921471","wandarxn"
"1903334056948892121","Sat Mar 22 06:32:56 +0000 2025","65","jadi sange gw baca nya #PeringatanDarurat #IndonesiaGelap #IndonesiaMakinGelap #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #KembalikanTNIkeBarak #SupremasiSipil #GagalkanRUUTNI #CabutRUUTNI https://t.co/FgcAAo8Ra0","1903334056948892121","https://pbs.twimg.com/media/GmoAPMuaEAEtzzh.jpg","","in","","6","116","35","https://x.com/wonyusmall/status/1903334056948892121","1761688415568023552","wonyusmall"
"1903048373021839607","Fri Mar 21 11:37:43 +0000 2025","5453","masa harus ada yang meninggal kaya 1998 si? #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/LTinDrV68t","1903048373021839607","https://pbs.twimg.com/media/Gmj8aPZbsAAxkaC.jpg","","in","","67","811","3485","https://x.com/tee_lvre/status/1903048373021839607","1810351082222268425","tee_lvre"
"1903347014060085573","Sat Mar 22 07:24:25 +0000 2025","7989","Guys sudah saatnya kita menghancurkan gedung dpr!!! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/wy3LxsxyjT","1903347014060085573","https://pbs.twimg.com/ext_tw_video_thumb/1903346950780620800/pu/img/jBKOKdFaw1WBkgx1.jpg","","in","amonali cowo udah diabsen","81","121","2429","https://x.com/wavebluuu/status/1903347014060085573","1212378658473537538","wavebluuu"
"1903359934214934843","Sat Mar 22 08:15:45 +0000 2025","9665","sayap garuda telah patah sila demi sila kehilangan harga dirinya suara kami terbelenggu di tanah lapang dianggap lebih rendah daripada angin lalu saat negara dikhianati oleh para pemimpinnya siapa yang bisa melindungi kami? #IndonesiaGelap https://t.co/CJhdv3umnC","1903359934214934843","https://pbs.twimg.com/media/GmoW451aEAQ49MZ.jpg","","in","Indonesia","43","394","5471","https://x.com/liakuart/status/1903359934214934843","1357038707715366912","liakuart"
"1903059231735157173","Fri Mar 21 12:20:52 +0000 2025","20717","Gak peduli ava kamu apa fandom apa siapapun kamu ayo bersuara demi Indonesia. #TolakRUUTNI #CabutRUUTNI #CabutUUTNI #IndonesiaGelap #IndonesiaMakinGelap https://t.co/eZSjB9AkAv","1903059231735157173","https://pbs.twimg.com/media/GmkGSURaUAAyvnA.jpg","","in","","100","1528","12713","https://x.com/yourbaemezmes07/status/1903059231735157173","1456948963890716676","yourbaemezmes07"
"1902912625253687465","Fri Mar 21 02:38:18 +0000 2025","8156","suka BL juga kan ya? sayangnya kita juga ada potensi terdampak. liat deh yg ku highlight makanyaa mau thaienthu kpopers wibu atau fans manapunnn ayooo kita suarainn #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/5HatFGm1hR","1902912625253687465","https://pbs.twimg.com/media/GmiA8q1aEAIFRxO.jpg","","in","","430","934","4358","https://x.com/avosunflo/status/1902912625253687465","1382817571179663361","avosunflo"
"1904804234811646423","Wed Mar 26 07:54:53 +0000 2025","16","Berharap mereka tu bakal bahas kek gini kmrn tu pi ternyata kok gak nyampe ya ??? Yang dibahas malah kontrol opini/informasi kaciawww !!!...Beneran dah ni alamat #IndonesiaGelap https://t.co/cQqmrX3siA","1904804234811646423","https://pbs.twimg.com/media/Gm85WiAbYAIRS6_.jpg","","in","","1","2","5","https://x.com/PineksoRoyi1/status/1904804234811646423","986467168580616193","PineksoRoyi1"
"1904729734698983429","Wed Mar 26 02:58:51 +0000 2025","197","Peralihan Filosofi #TolakRUUTNI #TolakUUTNI #IndonesiaGelap #ArtistBersuara https://t.co/6h0bYfNAIi","1904729734698983429","https://pbs.twimg.com/media/Gm71mVBbYAEV5Z8.jpg","","in","🇮🇩","0","25","164","https://x.com/piepinn/status/1904729734698983429","1391372873126715392","piepinn"
"1902595243201159224","Thu Mar 20 05:37:09 +0000 2025","30860","pls tetap bersuara sempatkan #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/Z0uGTmKjLw","1902595243201159224","https://pbs.twimg.com/media/GmdgSXtbIAAJEpe.jpg","","in","BTS","177","1870","18596","https://x.com/busanbbys7/status/1902595243201159224","742542479027666944","busanbbys7"
"1904105653347680425","Mon Mar 24 09:38:58 +0000 2025","1781","‼️MENYALA ADEK-ADEKKKK SEMANGAT DAN STAY SAFE. ht nya kencengin yukkkk‼️ #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksan #MakzulkanPrabowoGibran https://t.co/D66BFjx6Xg","1904105653347680425","https://pbs.twimg.com/media/Gmy-ABHagAAvx2f.jpg","","in","kinda 18+","27","443","1002","https://x.com/kindofbitxh/status/1904105653347680425","1371111288219205632","kindofbitxh"
"1902578886816514472","Thu Mar 20 04:32:09 +0000 2025","7989","TW: suicide Aku mau hidup tapi terus dibunuh negara sendiri. #TolakUUTNI #tolakDwifungsiTNI #IndonesiaGelap https://t.co/enhNd0Of9t","1902578886816514472","https://pbs.twimg.com/media/GmdRah-a8AI9m3M.jpg","","in","He, Ashriel Lorraine. MDNI.","32","104","4936","https://x.com/Intrepidce/status/1902578886816514472","3165660385","Intrepidce"
"1902618139034358038","Thu Mar 20 07:08:07 +0000 2025","5305","BREAKING NEWS sudah tau antek ORBA sama RW 58 malah dipilih ya gini deh jadinya. #PeringatanDarurat #IndonesiaGelap #TolakRevisiUUTNI #TolakRevisiUUTNI DPR KONTOL PEMERINTAH KONTOL https://t.co/Un2qfdENR2","1902618139034358038","https://pbs.twimg.com/media/Gmd1HT3boAARKtn.jpg","","in","","35","142","1769","https://x.com/WGreborn/status/1902618139034358038","1192071663895973888","WGreborn"
"1904794651472912681","Wed Mar 26 07:16:48 +0000 2025","25","Full audio Versi @irwndfrry #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil https://t.co/KX7hZTfBJK","1904794651472912681","https://pbs.twimg.com/ext_tw_video_thumb/1904794193081602048/pu/img/aaKoJ28pXOkd1I3S.jpg","","it","","1","5","17","https://x.com/mozukic/status/1904794651472912681","1179380105757388800","mozukic"
"1903299573197705388","Sat Mar 22 04:15:54 +0000 2025","6695","yang masih tone deaf atau masih belum tahu kenapa orang-orang menolak RUU TNI dan masih belum mau bersuara mending baca ini‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/5gQa9ZxL3V","1903299573197705388","https://pbs.twimg.com/media/Gmng3pRagAA0L6F.jpg","","in","방탄소년단","68","926","5975","https://x.com/happywithV2/status/1903299573197705388","1664584465329582080","happywithV2"
"1903292877465415809","Sat Mar 22 03:49:18 +0000 2025","414","Udah pada puas belom yang ngomong siapapun yang mimpin bakal sama aja atau gw pilih dia karena gemoy ??? TOLOLLLLLLLL. #TolakRUUTNI #TolakRevisiUUTNI #TolakRUUPolri #IndonesiaGelap #IndonesiaMakinGelap https://t.co/CUKEaeTklR","1903292877465415809","https://pbs.twimg.com/media/GmnayRNaEAAcQIf.jpg","","in","","12","45","199","https://x.com/padresdoter/status/1903292877465415809","117747933","padresdoter"
"1903491354627543128","Sat Mar 22 16:57:58 +0000 2025","963","YA SE ANJINKK MAKAMYAA GA USAH JDI TNI COK GADA YANG NYURUH LU JD TNI. MELINDUNGI NKRI???? NOH NKRI AJA DIACAK GEGARA INSTANSI LUUUU PEKKKKK NAJISSSS (btw dia ini tni dan bru msuk) #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI https://t.co/hffxzjnG7P","1903491354627543128","https://pbs.twimg.com/media/GmqPTDBa4AAayMI.jpg","","in","memento mori∞","32","78","195","https://x.com/orangesforjy/status/1903491354627543128","1715461073342795776","orangesforjy"
"1904145769357353004","Mon Mar 24 12:18:23 +0000 2025","1456","Info ini temen keculik deket plaza Delta Surabaya @BudiBukanIntel @barengwarga #TolakUUTNI #IndonesiaGelap https://t.co/BjPuuKUvdW","1904145769357353004","https://pbs.twimg.com/media/GmziYvMbQAAnNiO.png","","in","Surabaya, Malang","5","27","730","https://x.com/gurulesmtk/status/1904145769357353004","1428126204","gurulesmtk"
"1902735121205400047","Thu Mar 20 14:52:58 +0000 2025","8349","Takut dibilang fomo ?? Fomo untuk negara sendiri gpp dong Menyuarakan hak suara kita itu gk ada salahnya Jadi jangan takut menyuarakan hak suara kita JANGAN MAU DIBODOHI PEMERINTAH ‼️ #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/v2kekuNNOi","1902735121205400047","https://pbs.twimg.com/media/GmffgkTaYAA5wO6.jpg","","in","","67","1027","6345","https://x.com/Xmsanrayy/status/1902735121205400047","1395253906528096256","Xmsanrayy"
"1904661214267134387","Tue Mar 25 22:26:35 +0000 2025","35","POKOKNYA JANGAN BERHENTI BUAT NAIKIN HT GUYS KITA HARUS BERISIK BUAT BELAIN KEPENTINGAN BERSAMA!!!! #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan https://t.co/utPOS64rKN","1904661214267134387","https://pbs.twimg.com/media/Gm63RcUbYAIbo5n.jpg","","in","다섯 mingi heart • intp-t • 🇮🇩","0","13","39","https://x.com/daygongju/status/1904661214267134387","1368093798694223873","daygongju"
"1904132444783046937","Mon Mar 24 11:25:26 +0000 2025","600","Kuningan Jawa Barat memanas juga.. #tolakruutni #tolakrevisiuutni #TolakDwiFungsiAbri #indonesiagelap #peringatandarurat https://t.co/BzGEd1RXO2","1904132444783046937","https://pbs.twimg.com/ext_tw_video_thumb/1904132274700144640/pu/img/fgQPVgEIORv6Gwvx.jpg","","in","Jakarta, Medan ","13","23","337","https://x.com/PaltiWest2024/status/1904132444783046937","1826886526657318912","PaltiWest2024"
"1903875411945439445","Sun Mar 23 18:24:05 +0000 2025","1882","bang ngaku aja lu punya rumah di bekasi kan? #TolakRUUTNI #IndonesiaGelap https://t.co/MWe08r2KQU","1903875411945439445","https://pbs.twimg.com/media/Gmvr-54bkAAmK6d.jpg","","in","h: @carpaltuna","3","31","246","https://x.com/ArjunaArkana/status/1903875411945439445","1835018805422309376","ArjunaArkana"
"1902594557507989914","Thu Mar 20 05:34:25 +0000 2025","15482","AYOO KITA NAIKIN HT INI GUYS‼️ #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/NQpAovQmyC","1902594557507989914","https://pbs.twimg.com/media/GmdfqNIa8AEBb9x.jpg","","in","방탄소년단","127","2015","10977","https://x.com/happywithV2/status/1902594557507989914","1664584465329582080","happywithV2"
"1902645265502265459","Thu Mar 20 08:55:55 +0000 2025","50931","perempuan punya hak suara perempuan bisa bersuara perempuan mau bersuara perempuan harus bersuara. PEREMPUAN MENOLAK REVISI UU TNI PEREMPUAN MELAWAN #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/57KarpVcqC","1902645265502265459","https://pbs.twimg.com/media/GmeNx_laQAAvRLK.jpg","","in","relationsea 🦋🦀","355","1848","39899","https://x.com/baymaxsad/status/1902645265502265459","1254922651534897152","baymaxsad"
"1903296120014639130","Sat Mar 22 04:02:11 +0000 2025","17617","temen-temen tolong rt &amp; reply ini yaa jangan pernah nyerah untuk bersuara!! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/q2O7pQ0WtR","1903296120014639130","https://pbs.twimg.com/media/Gmndux8aEAIp0w8.jpg","","in","Jee’s world🧜🏻‍♀️","138","1986","17144","https://x.com/Jeanethvy/status/1903296120014639130","1618058259142971393","Jeanethvy"
"1902717585051029620","Thu Mar 20 13:43:17 +0000 2025","8556","FTP. #ACAB #IndonesiaGelap https://t.co/XJwQgzoUS4","1902717585051029620","https://pbs.twimg.com/media/GmfPj0BaYAAPr4O.jpg","","und","","37","18","4708","https://x.com/studiosaigons/status/1902717585051029620","2290985737","studiosaigons"
"1903375472035340433","Sat Mar 22 09:17:30 +0000 2025","3188","Sudah begini saja? #TolakRUUTNI #CabutUUTNI #PeringatanDarurat #IndonesiaGelap #IndonesiaMasihGelap #TolakDwifungsiABRI #HentikanKembalinyaOrdeBaru #JanganBungkamSastra #KembalikanTNIkeBarak https://t.co/mmOFIo8J20","1903375472035340433","https://pbs.twimg.com/media/Gmol5fhaMAAWayI.jpg","","in","🇵🇸","25","290","2570","https://x.com/minseonblues/status/1903375472035340433","1687003553263734784","minseonblues"
"1903999000229069004","Mon Mar 24 02:35:10 +0000 2025","1243","Indonesia s police and military force are attacking protesters even in the medical safe zone. Journalists faced a terror attack. All media are being silenced. Democracy is dead. #CabutUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/EU5bNVZe4E","1903999000229069004","https://pbs.twimg.com/media/Gmxc_oGaQAA8ynK.jpg","","en","rps / rpf 🔞","15","69","1243","https://x.com/nyonyaningguang/status/1903999000229069004","1522998101828849664","nyonyaningguang"
"1904759591910727977","Wed Mar 26 04:57:30 +0000 2025","56","️: BEBIUOBABA!!! : artinya dek? ️: PEMERINTAH ASU!!! #TolakDwiFungsiTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUPolri #TolakRKUHAP https://t.co/GNybVVc5VK","1904759591910727977","https://pbs.twimg.com/media/Gm8Qvt4bsAA381L.jpg","","in","🇮🇩","0","2","30","https://x.com/ksooyuyujellee/status/1904759591910727977","3218766038","ksooyuyujellee"
"1902627235179458894","Thu Mar 20 07:44:16 +0000 2025","42438","Elemen mahasiswa sudah bergabung ke depan DPR! #TolakRevisiUUTNI #IndonesiaGelap https://t.co/bs7BZtkjt1","1902627235179458894","https://pbs.twimg.com/media/Gmd9XXBbYAA9WIF.jpg","","in","Indonesia","299","381","17397","https://x.com/barengwarga/status/1902627235179458894","1850558971779956736","barengwarga"
"1903992681338200084","Mon Mar 24 02:10:04 +0000 2025","866","#ArtistBersuara ‍⬛ ART RAFFLE siapa aja boleh ikut!! prize : 1 Chibi YCH (2) syarat : RT + Like rep dgn hastag : #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan end 30 maret 2025 ‼️ https://t.co/dCjhHCeF2K","1903992681338200084","https://pbs.twimg.com/media/GmxXPFrbQAAf0vd.jpg","","in","progress list →","2","437","641","https://x.com/cattulippu/status/1903992681338200084","1432666240208695297","cattulippu"
"1903302922689187947","Sat Mar 22 04:29:13 +0000 2025","4750","Kami bukan anjing Pak! #IndonesiaGelap #IndonesiaMakinGelap #PeringatanDarurat https://t.co/KNfuZEESSz","1903302922689187947","https://pbs.twimg.com/media/Gmnj6LPbMAAOmMM.jpg","","in","","14","146","3210","https://x.com/bambloozled/status/1903302922689187947","1403186388279779330","bambloozled"
"1902627292263936117","Thu Mar 20 07:44:30 +0000 2025","8638","Bunyi sila ke 5 Pancasila Keadilan bagi seluruh rakyat Indonesia DIMANA KEADILAN NYAA !? YANG ADA RAKYAT MALAH MAKIN SENGSARA YANG MISKIN SEMAKIN MISKIN YG KAYA SEMAKIN KAYA #TolakRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/CN6GGJrUyU","1902627292263936117","https://pbs.twimg.com/media/Gmd9b75a8AEofVO.jpg","","in","","80","1072","6543","https://x.com/Xmsanrayy/status/1902627292263936117","1395253906528096256","Xmsanrayy"
"1902683926491173304","Thu Mar 20 11:29:32 +0000 2025","10367","Bertahan! #IndonesiaGelap #BubarkanDPR https://t.co/FtDriLc49d","1902683926491173304","https://pbs.twimg.com/media/Gmew8M0asAAikR4.jpg","","in","Yogyakarta","44","63","3526","https://x.com/suluhpergerakan/status/1902683926491173304","1454020076","suluhpergerakan"
"1903078019805351959","Fri Mar 21 13:35:32 +0000 2025","476","Soekarno: Padahal angkatan perang tidak boleh ikut-ikut politik #TolakRUUTNI #CabutRUUTNI #CabutUUTNI #IndonesiaGelap #IndonesiaMakinGelap https://t.co/jDjwvUhUOc","1903078019805351959","https://pbs.twimg.com/amplify_video_thumb/1903077946782519302/img/UTEVXNspf05dM_EO.jpg","","in","방탄소년단","3","89","365","https://x.com/happywithV2/status/1903078019805351959","1664584465329582080","happywithV2"
